,first_city,second_city,length,speed_limit,name_of_highway,Junction
7686,"Jct_I-35_&_US_77,_Kansas","Jct_I-35_&_KS_254,_Kansas",4,65,Kansas_Tpk_[I-35],1
7687,"Jct_I-35;_US_54/400_&_KS_96,_Kansas","Jct_I-35_&_KS_254,_Kansas",19,65,Kansas_Tpk_[I-35],1
7688,"Jct_I-435_&_MO_152_E,_Missouri","Jct_I-35_&_MO_152,_Missouri",3,40,MO_152,1
7697,"Jct_US_2_&_MN_33,_Minnesota","Jct_I-35_&_US_2,_Minnesota",16,45,US_2,1
7701,"Jct_US_177_&_US_412,_Oklahoma","Jct_I-35_&_US_64/412,_Oklahoma",14,65,Cimarron_Tpk_[US_412],1
7705,"Jct_US_56_&_US_75,_Kansas","Jct_I-35_&_US_75,_Kansas",25,45,US_75,1
7709,"Jct_I-35W_&_I-35E_N,_Minnesota","Jct_I-35E_&_I-694,_Minnesota",12,55,I-35E,1
7714,"Jct_MN_5_&_MN_62,_Minnesota","Jct_I-35E_&_MN_5,_Minnesota",2,30,MN_5,1
7717,"Jct_I-35W_&_I-35E_S,_Minnesota","Jct_I-35E_&_MN_77,_Minnesota",4,55,I-35E,1
7720,"Jct_US_20_&_US_63,_Iowa","Jct_I-380_&_US_20_W,_Iowa",5,55,US_20,1
7721,"Jct_US_30_&_US_218_W,_Iowa","Jct_I-380_&_US_20_W,_Iowa",47,45,US_218,1
7724,"Jct_US_30/218_&_US_151,_Iowa","Jct_I-380_&_US_30/151/218,_Iowa",3,55,US_30/151/218,1
7726,"Jct_I-89_&_I-389,_Vermont","Jct_I-389_&_US_7,_Vermont",1,55,I-389,1
7731,"Jct_US_20_&_IL_2,_Illinois","Jct_I-39_&_US_20,_Illinois",4,55,US_20,1
7733,"Jct_I-490_&_I-590,_New_York","Jct_I-390_&_I-590,_New_York",6,55,I-590,1
7737,"Jct_I-95_&_I-395,_Maine","Jct_I-395_&_US_1A_W,_Maine",1,55,I-395,1
7742,"Jct_I-75_&_I-275_N,_Florida","Jct_I-4_&_I-75,_Florida",15,65,I-75,1
7745,"Jct_US_192_&_US_27,_Florida","Jct_I-4_&_US_27,_Florida",8,52,US_27,1
7754,"Jct_I-430_&_AR_10,_Arkansas","Jct_I-40_&_I-430,_Arkansas",4,55,I-430,1
7756,"Jct_I-44_&_I-240,_Oklahoma","Jct_I-40_&_I-44,_Oklahoma",5,55,I-44,1
7757,"Jct_I-44_&_OK_3,_Oklahoma","Jct_I-40_&_I-44,_Oklahoma",4,55,I-44,1
7760,"Jct_I-40_&_US_67/167,_Arkansas","Jct_I-40_&_I-440,_Arkansas",4,55,I-40,1
7761,"Jct_I-440_&_US_165,_Arkansas","Jct_I-40_&_I-440,_Arkansas",4,65,I-440,1
7762,"Jct_I-40_&_TN_96,_Tennessee","Jct_I-40_&_I-440,_Tennessee",25,65,I-40,1
7763,"Jct_TN_96_&_Natchez_Trace_Pkwy,_Tennessee","Jct_I-40_&_I-440,_Tennessee",18,40,TN_100_&_Natchez_Trace_Pkwy,1
7766,"Jct_I-40_&_US_401,_North_Carolina","Jct_I-40_&_I-440_N,_North_Carolina",5,40,I-40/440,1
7767,"Jct_I-440_&_US_70,_North_Carolina","Jct_I-40_&_I-440_N,_North_Carolina",7,40,I-440,1
7771,"Jct_I-40_&_US_401,_North_Carolina","Jct_I-40_&_I-440_S,_North_Carolina",3,40,I-40/440,1
7772,"Jct_I-440_&_US_64,_North_Carolina","Jct_I-40_&_I-440_S,_North_Carolina",3,40,I-440,1
7773,"Jct_I-540_&_AR_22,_Arkansas","Jct_I-40_&_I-540_W,_Arkansas",8,55,I-540,1
7775,"Jct_I-55_&_US_61,_Tennessee","Jct_I-40_&_I-55,_Arkansas",9,55,I-55,1
7778,"Jct_I-75_&_I-640_N,_Tennessee","Jct_I-40_&_I-640_E,_Tennessee",7,55,I-640,1
7782,"Jct_I-75_&_I-640_N,_Tennessee","Jct_I-40_&_I-640_W,_Tennessee",3,55,I-75/640,1
7787,"Jct_I-40_&_TN_840,_Tennessee","Jct_I-40_&_TN_155,_Tennessee",20,65,I-40,1
7788,"Jct_I-65_&_TN_155,_Tennessee","Jct_I-40_&_TN_155,_Tennessee",10,55,TN_155,1
7789,"Jct_I-40_&_TN_96,_Tennessee","Jct_I-40_&_TN_48,_Tennessee",18,65,I-40,1
7791,"Jct_TN_96_&_Natchez_Trace_Pkwy,_Tennessee","Jct_I-40_&_TN_96,_Tennessee",13,45,TN_96,1
7794,"Jct_I-40_&_US_52,_North_Carolina","Jct_I-40_&_US_421,_North_Carolina",5,65,I-40,1
7806,"Jct_I-43/894_&_WI_36,_Wisconsin","Jct_I-43,_I-94_&_I-894",2,55,I-43/894,1
7809,"Jct_I-43_&_WI_57,_Wisconsin","Jct_I-43_&_WI_172,_Wisconsin",5,55,I-43,1
7810,"Jct_WI_42_&_WI_57,_Wisconsin","Jct_I-43_&_WI_57,_Wisconsin",32,45,WI_57,1
7811,"Jct_I-430_&_I-630,_Arkansas","Jct_I-430_&_AR_10,_Arkansas",3,55,I-430,1
7815,"Jct_I-435_&_MO_350,_Missouri","Jct_I-435_&_I-470,_Missouri",6,55,I-435,1
7816,"Jct_I-435_&_US_169,_Kansas","Jct_I-435_&_I-470,_Missouri",7,55,I-435,1
7817,"Jct_US_56_&_US_71,_Missouri","Jct_I-435_&_I-470,_Missouri",8,40,US_71,1
7819,"Jct_I-435_&_MO_291,_Missouri","Jct_I-435_&_MO_152_E,_Missouri",4,55,I-435,1
7820,"Jct_US_169_&_MO_152,_Missouri","Jct_I-435_&_MO_152_E,_Missouri",4,30,MO_152,1
7822,"Jct_I-435_&_US_24/40,_Kansas","Jct_I-435_&_MO_152_W,_Missouri",11,55,I-435,1
7824,"Jct_I-435_&_US_169,_Missouri","Jct_I-435_&_MO_291,_Missouri",5,55,I-435,1
7826,"Jct_I-70_&_I-435_E,_Missouri","Jct_I-435_&_MO_350,_Missouri",3,55,I-435,1
7827,"Jct_US_56_&_US_71,_Missouri","Jct_I-435_&_MO_350,_Missouri",4,30,MO_350,1
7829,"Jct_I-435_&_US_69,_Kansas","Jct_I-435_&_US_169,_Kansas",2,55,I-435,1
7830,"Jct_US_69_&_US_169,_Kansas","Jct_I-435_&_US_169,_Kansas",3,65,US_169,1
7832,"Jct_US_169_&_MO_152,_Missouri","Jct_I-435_&_US_169,_Missouri",4,40,US_169,1
7834,"Jct_I-635_&_US_24/40,_Kansas","Jct_I-435_&_US_24/40,_Kansas",7,40,US_24/40,1
7835,"Jct_I-70_&_I-435_W,_Kansas","Jct_I-435_&_US_24/40,_Kansas",1,55,I-435,1
7836,"Jct_US_69_&_US_169,_Kansas","Jct_I-435_&_US_69,_Kansas",3,65,US_69,1
7839,"Jct_I-44_&_OK_3,_Oklahoma","Jct_I-44_&_I-235,_Oklahoma",4,55,I-44,1
7844,"Jct_I-44_&_US_169,_Oklahoma","Jct_I-44_&_I-244_E,_Oklahoma",2,55,I-44,1
7845,"Jct_I-44_&_OK_33,_Oklahoma","Jct_I-44_&_I-244_W,_Oklahoma",12,65,Turner_Tpk_[I-44],1
7846,"Jct_I-44_&_US_75,_Oklahoma","Jct_I-44_&_I-244_W,_Oklahoma",2,55,I-44,1
7847,"Jct_I-44_&_US_160,_Missouri","Jct_I-44_&_MO_13,_Missouri",2,55,I-44,1
7848,"Jct_I-44_&_US_65,_Missouri","Jct_I-44_&_MO_13,_Missouri",5,55,I-44,1
7852,"Jct_OK_33_&_OK_48,_Oklahoma","Jct_I-44_&_OK_33,_Oklahoma",12,45,OK_33,1
7856,"Jct_US_166_&_KS_26,_Kansas","Jct_I-44_&_US_166,_Missouri",3,45,US_166,1
7859,"Jct_I-44_&_US_64,_Oklahoma","Jct_I-44_&_US_169,_Oklahoma",3,55,I-44,1
7860,"Jct_US_64_&_US_169,_Oklahoma","Jct_I-44_&_US_169,_Oklahoma",3,55,US_169,1
7862,"Jct_I-44_&_US_75,_Oklahoma","Jct_I-44_&_US_64,_Oklahoma",7,55,I-44,1
7863,"Jct_US_64_&_US_169,_Oklahoma","Jct_I-44_&_US_64,_Oklahoma",2,55,US_64,1
7865,"Jct_US_60_&_US_65,_Missouri","Jct_I-44_&_US_65,_Missouri",9,55,US_65,1
7868,"Jct_I-440_&_US_64,_North_Carolina","Jct_I-440_&_US_1,_North_Carolina",2,40,I-440,1
7869,"Jct_I-440_&_US_70,_North_Carolina","Jct_I-440_&_US_1,_North_Carolina",4,40,I-440,1
7876,"Jct_I-610_&_US_290,_Texas","Jct_I-45_&_I-610_N,_Texas",5,55,I-610,1
7877,"Jct_I-610_&_US_59,_Texas","Jct_I-45_&_I-610_N,_Texas",2,55,I-610,1
7878,"Jct_I-610_&_TX_225,_Texas","Jct_I-45_&_I-610_S,_Texas",1,55,I-610,1
7879,"Jct_I-610_&_TX_288,_Texas","Jct_I-45_&_I-610_S,_Texas",6,55,I-610,1
7880,"Jct_I-465_&_IN_67,_Indiana","Jct_I-465_&_IN_37_S,_Indiana",4,55,I-74/465,1
7881,"Jct_I-65_&_I-465_S,_Indiana","Jct_I-465_&_IN_37_S,_Indiana",4,55,I-74/465,1
7883,"Jct_I-70_&_I-465_W,_Indiana","Jct_I-465_&_IN_67,_Indiana",1,55,I-74/465,1
7884,"Jct_IN_67_&_IN_39_S,_Indiana","Jct_I-465_&_IN_67,_Indiana",28,52,IN_67,1
7885,"Jct_I-70_&_I-465_W,_Indiana","Jct_I-465_&_US_36,_Indiana",3,55,I-74/465,1
7886,"Jct_I-74_&_I-465_W,_Indiana","Jct_I-465_&_US_36,_Indiana",3,55,I-74/465,1
7888,"Jct_I-70_&_I-465_E,_Indiana","Jct_I-465_&_US_52,_Indiana",4,55,I-465,1
7889,"Jct_I-74_&_I-465_E,_Indiana","Jct_I-465_&_US_52,_Indiana",2,55,I-465,1
7894,"Jct_I-494_&_US_169,_Minnesota","Jct_I-494_&_MN_100,_Minnesota",2,55,I-494,1
7895,"Jct_US_169_&_MN_62,_Minnesota","Jct_I-494_&_MN_62,_Minnesota",3,40,MN_62,1
7897,"Jct_US_169_&_MN_62,_Minnesota","Jct_I-494_&_US_169,_Minnesota",2,40,US_169,1
7900,"Jct_I-495_&_US_44,_Massachusetts","Jct_I-495_&_MA_24,_Massachusetts",5,65,I-495,1
7901,"Jct_I-93_&_MA_24,_Massachusetts","Jct_I-495_&_MA_24,_Massachusetts",18,65,MA_24,1
7902,"Jct_US_44_&_MA_24,_Massachusetts","Jct_I-495_&_MA_24,_Massachusetts",3,65,MA_24,1
7904,"Jct_US_44_&_MA_24,_Massachusetts","Jct_I-495_&_US_44,_Massachusetts",4,45,US_44,1
7912,"Jct_I-5_&_CA_4,_California","Jct_I-5_&_CA_12,_California",14,65,I-5,1
7921,"Mendota_exit_[Jct_I-5_&_CA_33],_California","Jct_I-5_&_CA_198,_California",15,65,I-5,1
7934,"Jct_I-805_&_CA_163,_California","Jct_I-5_&_I-805_N,_California",5,55,I-805,1
7940,"Jct_I-540_&_US_71,_Arkansas","Jct_I-540_&_AR_22,_Arkansas",3,55,I-540,1
7941,"Jct_I-540_&_US_71,_Arkansas","Jct_I-540_&_US_271,_Arkansas",2,55,I-540,1
7943,"Jct_I-55_&_US_61,_Tennessee","Jct_I-55_&_I-240,_Tennessee",2,55,I-55,1
7947,"Jct_US_61_&_MS_3_N,_Mississippi","Jct_I-55_&_US_61,_Tennessee",19,52,US_61,1
7959,"Jct_I-80_&_I-94,_Illinois","Jct_I-57_&_I-94,_Illinois",11,40,I-94,1
7960,"Jct_I-90_&_I-94_S,_Illinois","Jct_I-57_&_I-94,_Illinois",4,40,I-94,1
7968,"Jct_US_59_&_TX_8,_Texas","Jct_I-610_&_US_59,_Texas",10,55,US_59,1
7969,"Jct_I-70_&_I-635,_Kansas","Jct_I-635_&_US_24/40,_Kansas",1,55,I-635,1
7972,"Jct_I-71_&_I-264,_Kentucky","Jct_I-64_&_I-264_E,_Kentucky",4,55,I-264,1
7976,"Jct_I-64_&_US_13,_Virginia","Jct_I-64_&_I-264_E,_Virginia",2,55,I-64,1
7977,"Jct_I-64_&_US_17,_Virginia","Jct_I-64_&_I-264_E,_Virginia",13,55,I-64,1
7983,"Jct_I-95_&_I-295_N,_Virginia","Jct_I-64_&_I-295_W,_Virginia",9,65,I-295,1
8000,"Jct_I-74_&_I-465_W,_Indiana","Jct_I-65_&_I-465_N,_Indiana",4,55,I-465,1
8003,"Jct_I-74_&_I-465_E,_Indiana","Jct_I-65_&_I-465_S,_Indiana",4,55,I-74/465,1
8005,"Jct_I-680_&_US_75,_Nebraska","Jct_I-680_&_US_6,_Nebraska",9,55,I-680,1
8006,"Jct_I-80_&_I-680,_Nebraska_","Jct_I-680_&_US_6,_Nebraska",4,55,I-680,1
8015,"Jct_I-69_&_M-13,_Michigan","Jct_I-69_&_I-75,_Michigan",10,65,I-69,1
8016,"Jct_I-75_&_I-475_N,_Michigan","Jct_I-69_&_I-75,_Michigan",9,65,I-75,1
8017,"Jct_I-75_&_US_23,_Michigan","Jct_I-69_&_I-75,_Michigan",2,55,I-75,1
8029,"Jct_I-70_&_I-635,_Kansas","Jct_I-70_&_I-435_W,_Kansas",7,55,I-70,1
8032,"Jct_I-70_&_US_75,_Kansas","Jct_I-70_&_I-470,_Kansas",3,55,I-70,1
8035,"Jct_I-70_&_US_69_W,_Kansas","Jct_I-70_&_I-635,_Kansas",2,40,I-70,1
8036,"Jct_I-70_&_KS_14_W,_Kansas","Jct_I-70_&_KS_14_E,_Kansas",3,65,I-70,1
8037,"Jct_I-70_&_KS_156,_Kansas","Jct_I-70_&_KS_14_E,_Kansas",3,65,I-70,1
8041,"Jct_I-70_&_US_65,_Missouri","Jct_I-70_&_MO_13,_Missouri",28,65,I-70,1
8044,"Jct_I-70_&_US_83,_Kansas","Jct_I-70_&_US_40_W,_Kansas",6,65,I-70,1
8051,"Jct_US_24_&_US_75,_Kansas","Jct_I-70_&_US_75,_Kansas",2,65,US_75,1
8053,"Jct_US_77_&_KS_18,_Kansas","Jct_I-70_&_US_77,_Kansas",2,40,US_77,1
8059,"Jct_I-71_&_I-265,_Kentucky","Jct_I-71_&_I-264,_Kentucky",4,55,I-71,1
8073,"Jct_I-75_&_M-50,_Michigan","Jct_I-75_&_I-280,_Ohio",19,65,I-75,1
8078,"Jct_I-75_&_I-675,_Georgia","Jct_I-75_&_I-285_S,_Georgia",12,55,I-75,1
8079,"Jct_I-85_&_I-285_W,_Georgia","Jct_I-75_&_I-285_S,_Georgia",7,55,I-285,1
8080,"Jct_I-75_&_I-94,_Michigan","Jct_I-75_&_I-375,_Michigan",2,40,I-75,1
8081,"Jct_I-75_&_M-10,_Michigan","Jct_I-75_&_I-375,_Michigan",2,40,I-75,1
8082,"Jct_I-75_&_I-475_S,_Georgia","Jct_I-75_&_I-475_N,_Georgia",17,65,I-475,1
8086,"Jct_I-75_&_US_23,_Michigan","Jct_I-75_&_I-475_S,_Michigan",3,65,I-75,1
8087,"Jct_I-75_&_US_27,_Florida","Jct_I-75_&_I-595,_Florida",6,65,I-75,1
8089,"Jct_I-75_&_US_10,_Michigan","Jct_I-75_&_I-675_N,_Michigan",7,65,I-75,1
8091,"Jct_I-75_&_M-46,_Michigan","Jct_I-75_&_I-675_S,_Michigan",2,55,I-75,1
8093,"Jct_I-94_&_M-10,_Michigan","Jct_I-75_&_I-94,_Michigan",1,40,I-94,1
8094,"Jct_I-94_&_M-53,_Michigan","Jct_I-75_&_I-94,_Michigan",3,40,I-94,1
8095,"Jct_I-75_&_M-10,_Michigan","Jct_I-75_&_I-96,_Michigan",1,40,I-75,1
8096,"Jct_I-75_&_M-3,_Michigan","Jct_I-75_&_I-96,_Michigan",1,40,I-75,1
8097,"Jct_I-94_&_I-96,_Michigan","Jct_I-75_&_I-96,_Michigan",1,40,I-96,1
8098,"Jct_I-94_&_Michigan_Ave/US_12,_Michigan","Jct_I-75_&_I-96,_Michigan",3,25,US_12,1
8099,"Jct_I-94_&_M-10,_Michigan","Jct_I-75_&_M-10,_Michigan",2,40,M-10,1
8100,"Jct_M-3_&_M-10,_Michigan","Jct_I-75_&_M-10,_Michigan",1,30,M-10,1
8101,"Jct_I-75_&_M-134,_Michigan","Jct_I-75_&_M-123,_Michigan",8,65,I-75,1
8104,"Jct_I-75_&_US_31,_Michigan","Jct_I-75_&_M-27,_Michigan",22,65,I-75,1
8105,"Jct_M-3_&_M-10,_Michigan","Jct_I-75_&_M-3,_Michigan",1,25,M-3,1
8106,"Jct_ON_2_&_ON_3,_Ontario","Jct_I-75_&_M-3,_Michigan",7,55,Ambassador_Bridge/ON_3,1
8111,"Jct_I-75_&_US_24_Spur,_Michigan","Jct_I-75_&_M-59,_Michigan",2,55,I-75,1
8114,"Jct_US_27_&_TN_153,_Tennessee","Jct_I-75_&_TN_153,_Tennessee",14,55,TN_153,1
8123,"Jct_I-95_&_I-676,_Pennsylvania","Jct_I-76_&_I-676,_Pennsylvania",2,30,I-676,1
8129,"Jct_I-8_&_I-805,_California","Jct_I-8_&_CA_163,_California",2,40,I-8,1
8130,"Jct_I-805_&_CA_163,_California","Jct_I-8_&_CA_163,_California",3,40,CA_163,1
8133,"Jct_I-8_&_I-805,_California","Jct_I-8_&_I-15,_California",1,40,I-8,1
8134,"Jct_I-805_&_CA_94,_California","Jct_I-8_&_I-15,_California",4,40,I-805_&_I-15,1
8136,"Jct_I-805_&_CA_163,_California","Jct_I-8_&_I-805,_California",3,55,I-805,1
8137,"Jct_I-805_&_CA_94,_California","Jct_I-8_&_I-805,_California",3,40,I-805,1
8138,"Jct_I-80_&_US_77_E,_Nebraska","Jct_I-80_&_I-180,_Nebraska",5,55,I-80,1
8139,"Jct_I-80_&_US_77_W,_Nebraska","Jct_I-80_&_I-180,_Nebraska",4,55,I-80,1
8141,"Jct_I-80_&_IA_130,_Iowa","Jct_I-80_&_I-280,_Iowa",3,55,I-80,1
8142,"Jct_I-80_&_IA_38_E,_Iowa","Jct_I-80_&_I-280,_Iowa",19,65,I-80,1
8145,"Jct_I-80_&_I-680,_Nebraska_","Jct_I-80_&_I-480,_Nebraska",7,55,I-80,1
8147,"Jct_I-80_&_US_6,_Iowa","Jct_I-80_&_I-680,_Iowa",19,65,I-80,1
8149,"Jct_I-80_&_NE_370,_Nebraska","Jct_I-80_&_I-680,_Nebraska_",6,65,I-80,1
8151,"Jct_US_30_&_IL_394,_Illinois","Jct_I-80_&_I-94,_Illinois",5,55,IL_394,1
8154,"Jct_I-80_&_IA_38_W,_Iowa","Jct_I-80_&_IA_38_E,_Iowa",4,65,I-80,1
8155,"Jct_US_61_&_IA_38,_Iowa","Jct_I-80_&_IA_38_E,_Iowa",10,45,IA_38,1
8157,"Jct_I-80_&_US_77_W,_Nebraska","Jct_I-80_&_NE_15,_Nebraska",18,65,I-80,1
8158,"Jct_NE_15_&_NE_92,_Nebraska","Jct_I-80_&_NE_15,_Nebraska",27,45,NE_15,1
8162,"Jct_I-80_&_US_77_E,_Nebraska","Jct_I-80_&_NE_370,_Nebraska",32,65,I-80,1
8172,"Jct_US_77_&_L55W,_Nebraska","Jct_I-80_&_US_77_W,_Nebraska",6,40,US_77,1
8186,"Jct_I-81_&_US_11W,_Tennessee","Jct_I-81_&_I-181,_Tennessee",17,65,I-81,1
8189,"Jct_I-81_&_US_11W,_Tennessee","Jct_I-81_&_I-381,_Virginia",5,55,I-81,1
8193,"Jct_I-82_&_US_395,_Washington","Jct_I-82_&_I-182,_Washington",12,65,I-82,1
8198,"Jct_I-84_&_CT_72,_Connecticut","Jct_I-84_&_CT_10,_Connecticut",3,65,I-84,1
8205,"Jct_I-84_&_CT_9,_Connecticut","Jct_I-84_&_CT_72,_Connecticut",5,55,I-84,1
8212,"Jct_I-90,_I-290_&_I-395","Jct_I-84_&_I-90,_Massachusetts",11,65,Massachusetts_Tpk_[I-90],1
8217,"Jct_I-85_&_I-285_E,_Georgia","Jct_I-85_&_GA_316,_Georgia",10,55,I-85,1
8222,"Jct_I-87_&_NY_7,_New_York","Jct_I-87_&_I-90,_New_York",6,65,I-87,1
8223,"Jct_I-90_&_I-890_E,_New_York","Jct_I-87_&_I-90,_New_York",6,65,New_York_Thruway_[I-90],1
8234,"Jct_I-90_&_MN_23,_Minnesota","Jct_I-90_&_I-229,_South_Dakota",13,65,I-90,1
8236,"Jct_I-90_&_I-91,_Massachusetts","Jct_I-90_&_I-291,_Massachusetts",6,55,Massachusetts_Tpk_[I-90],1
8241,"Jct_I-90_&_US_202,_Massachusetts","Jct_I-90_&_I-91,_Massachusetts",5,65,Massachusetts_Tpk_[I-90],1
8245,"Jct_I-94_&_WI_21,_Wisconsin","Jct_I-90_&_I-94_N,_Wisconsin",3,65,I-94,1
8248,"Jct_I-90_&_US_12/18,_Wisconsin","Jct_I-90_&_I-94_S,_Wisconsin",4,55,I-39/90,1
8249,"Jct_I-90/94_&_US_151,_Wisconsin","Jct_I-90_&_I-94_S,_Wisconsin",2,55,I-39/90/94,1
8250,"Jct_US_151_&_WI_30,_Wisconsin","Jct_I-90_&_I-94_S,_Wisconsin",3,55,WI_30,1
8256,"Jct_I-90_&_US_218_E,_Minnesota","Jct_I-90_&_MN_56,_Minnesota",4,65,I-90,1
8257,"Jct_US_63_&_MN_56,_Minnesota","Jct_I-90_&_MN_56,_Minnesota",31,45,MN_56,1
8269,"Jct_US_69_&_IA_9,_Iowa","Jct_I-90_&_US_69,_Minnesota",29,45,US_69,1
8273,"Jct_I-90/94_&_US_12,_Wisconsin","Jct_I-90/94_&_I-39,_Wisconsin",16,65,I-90/94,1
8274,"Jct_I-90/94_&_WI_60,_Wisconsin","Jct_I-90/94_&_I-39,_Wisconsin",11,65,I-39/90/94,1
8278,"Jct_I-90/94_&_US_51,_Wisconsin","Jct_I-90/94_&_US_151,_Wisconsin",3,55,I-39/90/94,1
8279,"Jct_US_151_&_WI_30,_Wisconsin","Jct_I-90/94_&_US_151,_Wisconsin",3,40,US_151,1
8280,"Jct_I-90/94_&_WI_60,_Wisconsin","Jct_I-90/94_&_US_51,_Wisconsin",13,65,I-39/90/94,1
8281,"Jct_US_151_&_WI_30,_Wisconsin","Jct_I-90/94_&_US_51,_Wisconsin",4,40,US_51,1
8284,"Jct_US_202_&_MA_2_W,_Massachusetts","Jct_I-91_&_MA_2_N,_Massachusetts",24,45,MA_2,1
8286,"Jct_I-93_&_US_3,_New_Hampshire","Jct_I-93_&_I-293_N,_New_Hampshire",2,55,I-93,1
8288,"Jct_I-93_&_NH_101,_New_Hampshire","Jct_I-93_&_I-293_S,_New_Hampshire",3,55,I-93,1
8290,"Jct_I-93_&_I-95_N,_Massachusetts","Jct_I-93_&_I-495,_Massachusetts",13,65,I-93,1
8295,"Jct_I-93_&_MA_24,_Massachusetts","Jct_I-93_&_I-95_S,_Massachusetts",4,55,I-93,1
8297,"Jct_I-93_&_US_3,_New_Hampshire","Jct_I-93_&_NH_101,_New_Hampshire",3,55,I-93,1
8302,"Jct_I-94_&_I-94_Business_W,_Michigan","Jct_I-94_&_I-194,_Michigan",6,55,I-94,1
8306,"Jct_I-94_&_US_18,_Wisconsin","Jct_I-94_&_I-894,_Wisconsin",7,55,I-94,1
8308,"Jct_I-94_&_M-10,_Michigan","Jct_I-94_&_I-96,_Michigan",1,40,I-94,1
8309,"Jct_I-94_&_Michigan_Ave/US_12,_Michigan","Jct_I-94_&_I-96,_Michigan",4,40,I-94,1
8310,"Jct_I-96_&_Davison_Road,_Michigan","Jct_I-94_&_I-96,_Michigan",4,40,I-96,1
8311,"Jct_M-10_&_Davison_Expwy,_Michigan","Jct_I-94_&_M-10,_Michigan",3,40,M-10,1
8312,"Jct_I-94_&_US_23,_Michigan","Jct_I-94_&_M-14,_Michigan",8,55,I-94,1
8313,"Jct_M-14_&_Business_US_23,_Michigan","Jct_I-94_&_M-14,_Michigan",2,55,M-14,1
8317,"Jct_I-94_&_US_127_W,_Michigan","Jct_I-94_&_M-60,_Michigan",3,55,I-94,1
8318,"Jct_M-60_&_Old_M-60,_Michigan","Jct_I-94_&_M-60,_Michigan",3,55,M-60,1
8319,"Jct_I-94_&_US_59_S,_Minnesota","Jct_I-94_&_MN_114,_Minnesota",36,65,I-94,1
8328,"Jct_I-94_&_US_23,_Michigan","Jct_I-94_&_US_12_W,_Michigan",2,55,I-94,1
8329,"Jct_US_12_&_US_23,_Michigan","Jct_I-94_&_US_12_W,_Michigan",2,40,US_12,1
8331,"Jct_I-94_&_US_127_W,_Michigan","Jct_I-94_&_US_127_E,_Michigan",3,55,I-94,1
8333,"Jct_M-50_&_M-99_S,_Michigan","Jct_I-94_&_US_127_W,_Michigan",16,45,M-50,1
8334,"Jct_I-94_&_WI_164,_Wisconsin","Jct_I-94_&_US_18,_Wisconsin",2,55,I-94,1
8336,"Jct_US_12_&_US_23,_Michigan","Jct_I-94_&_US_23,_Michigan",1,55,US_23,1
8337,"Jct_US_23_&_M-17,_Michigan","Jct_I-94_&_US_23,_Michigan",2,55,US_23,1
8338,"Jct_I-94_&_US_421,_Indiana","Jct_I-94_&_US_35,_Indiana",5,55,I-94,1
8346,"Jct_I-94_&_WI_93,_Wisconsin","Jct_I-94_&_US_53,_Wisconsin",2,55,I-94,1
8349,"Jct_I-94_&_WI_164,_Wisconsin","Jct_I-94_&_WI_16,_Wisconsin",2,55,I-94,1
8350,"Jct_I-94_&_WI_67,_Wisconsin","Jct_I-94_&_WI_16,_Wisconsin",12,65,I-94,1
8352,"Jct_WI_164_&_WI_190,_Wisconsin","Jct_I-94_&_WI_164,_Wisconsin",2,40,WI_164,1
8362,"Jct_I-94_&_WI_93,_Wisconsin","Jct_I-94_&_WI_37,_Wisconsin",4,55,I-94,1
8392,"Jct_RI_2_&_RI_4,_Rhode_Island","Jct_I-95_&_RI_4,_Rhode_Island",7,65,RI_4,1
8396,"Jct_I-96_&_M-39,_Michigan","Jct_I-96_&_Davison_Road,_Michigan",4,55,I-96,1
8397,"Jct_M-10_&_Davison_Expwy,_Michigan","Jct_I-96_&_Davison_Road,_Michigan",2,30,Davison_Road,1
8399,"Jct_I-96_&_US_24,_Michigan","Jct_I-96_&_M-39,_Michigan",3,55,I-96,1
8400,"Jct_M-39_&_M-102,_Michigan","Jct_I-96_&_M-39,_Michigan",5,55,M-39,1
8405,"Jct_US_12_&_US_24,_Michigan","Jct_I-96_&_US_24,_Michigan",6,40,US_24,1
8406,"Jct_US_24_&_M-102,_Michigan","Jct_I-96_&_US_24,_Michigan",4,40,US_24,1
8409,"Jct_I.N._Tpk_&_US_270,_Oklahoma","Jct_I.N._Tpk_&_OK_9,_Oklahoma",23,65,Indian_Nation_Tpk,1
8416,"Jct_IA_4_&_IA_7_S,_Iowa","Jct_IA_4_&_IA_7_N,_Iowa",5,45,IA_4/7,1
8420,"Jct_ID_22_&_ID_33,_Idaho","Jct_ID_22_&_ID_28,_Idaho",14,45,ID_22,1
8433,"Jct_M-10_&_M-102,_Michigan","Jct_M-10_&_Davison_Expwy,_Michigan",7,55,M-10,1
8434,"Jct_M-10_&_M-39,_Michigan","Jct_M-10_&_M-102,_Michigan",1,55,M-10,1
8435,"Jct_M-39_&_M-102,_Michigan","Jct_M-10_&_M-102,_Michigan",1,30,M-102,1
8436,"Jct_M-39_&_M-102,_Michigan","Jct_M-10_&_M-39,_Michigan",1,55,M-39,1
8443,"Jct_M-55_&_M-115,_Michigan","Jct_M-37_&_M-55,_Michigan",18,45,M-55,1
8446,"Jct_US_24_&_M-102,_Michigan","Jct_M-39_&_M-102,_Michigan",3,30,M-102,1
8447,"Jct_US_131_&_M-43,_Michigan","Jct_M-40_&_M-43,_Michigan",11,45,M-43,1
